SMILES_solute,SMILES_solvent,T/K,COSMO-SAC1,lngamma1,x1,dlnr1,index
CCCCCl,CCCCCCCCC(=O)CCCCCCCC,333.95,-0.386034462,-0.2485,1.00E-08,0.137534462,11683
CCCCCl,CCCCCCCCC(=O)CCCCCCCC,355.85,-0.387893551,-0.3011,1.00E-08,0.086793551,11684
CCCCCl,CCCCCCCCC(=O)CCCCCCCC,343.95,-0.386919398,-0.2877,1.00E-08,0.099219398,11685
CCCCCl,CCCCCCCCC(=O)CCCCCCCC,329.85,-0.385652736,-0.2357,1.00E-08,0.149952736,11686
CC(C)CC(C)(C)C,Cc1ccc2ccccc2n1,293.15,0.991364476,2.1223,1.00E-08,1.130935524,11687
CC(C)=O,N#CCCOCCC#N,323.15,0.101743936,0.1484,1.00E-08,0.046656064,11688
CC(C)=O,N#CCCOCCC#N,333.15,0.090808179,0.1222,1.00E-08,0.031391821,11689
CC1CCCCC1,c1ccc2cnccc2c1,293.15,1.163809455,1.8916,1.00E-08,0.727790545,11690
ClCCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,347.25,-0.733849956,-0.7195,1.00E-08,0.014349956,11691
ClCCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,326.35,-0.761383398,-0.734,1.00E-08,0.027383398,11692
ClCCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,367.05,-0.713574019,-0.6578,1.00E-08,0.055774019,11693
CCC(C)CC(C)(C)C,CCCOC(=O)c1ccccc1C(=O)OCCC,393.15,0.604989392,1.1184,1.00E-08,0.513410608,11694
CC1CCCCC1,C=CCOC(=O)c1ccccc1C(=O)OCC=C,393.15,0.767098483,0.9243,1.00E-08,0.157201517,11695
C[C@@H]1CCCC[C@@H]1C,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,393.15,-0.400955628,-0.0943,1.00E-08,0.306655628,11696
CCC(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.842239438,-0.4716,1.00E-08,0.370639438,11697
CCC(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.842190223,-0.4652,1.00E-08,0.376990223,11698
CCC(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.842086937,-0.4589,1.00E-08,0.383186937,11699
CCC(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.842139412,-0.462,1.00E-08,0.380139412,11700
CCCC(C)CCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.566505184,-0.2797,1.00E-08,0.286805184,11701
CCCCCCC,OCCOCCOCCO,298.15,2.118733311,4.5901,1.00E-08,2.471366689,11702
CCCCCCC,OCCOCCOCCO,373.1,1.756809521,3.9158,1.00E-08,2.158990479,11703
CCCCCCC,OCCOCCOCCO,393.15,1.668250015,3.705,1.00E-08,2.036749985,11704
CCCCCCC,OCCOCCOCCO,383.15,1.71186699,3.7912,1.00E-08,2.07933301,11705
CCCCCCC,OCCOCCOCCO,333.15,1.945270459,4.4155,1.00E-08,2.470229541,11706
CCCCCCC,OCCOCCOCCO,343.15,1.896796595,4.2755,1.00E-08,2.378703405,11707
CCCCCCC,OCCOCCOCCO,353.15,1.84912104,4.1387,1.00E-08,2.28957896,11708
CCCCCCC,OCCOCCOCCO,323.15,1.994397871,4.5353,1.00E-08,2.540902129,11709
CCCCCCC,OCCOCCOCCO,363.15,1.802355198,4.0135,1.00E-08,2.211144802,11710
CCCCCCC,OCCOCCOCCO,333.2,1.945026327,4.1321,1.00E-08,2.187073673,11711
CCCCCCC,OCCOCCOCCO,363.2,1.802123806,3.7767,1.00E-08,1.974576194,11712
CCCCCCC,OCCOCCOCCO,348.2,1.872612972,3.9566,1.00E-08,2.083987028,11713
CCCCCCCCC,OCCOCCOCCO,298.15,2.607575904,5.3375,1.00E-08,2.729924096,11714
CCCCCCCCC,OCCOCCOCCO,353.15,2.270117326,4.7795,1.00E-08,2.509382674,11715
CCCCCCCCC,OCCOCCOCCO,343.15,2.329714895,4.9404,1.00E-08,2.610685105,11716
CCCCCCCCC,OCCOCCOCCO,333.15,2.390338885,5.0498,1.00E-08,2.659461115,11717
CCCCCCCCC,OCCOCCOCCO,363.15,2.211681488,4.6352,1.00E-08,2.423518512,11718
CCCCCCCCC,OCCOCCOCCO,323.15,2.45181291,5.2075,1.00E-08,2.75568709,11719
CCCCCCCCC,OCCOCCOCCO,333.2,2.390033485,4.92,1.00E-08,2.529966515,11720
CCc1ccccc1,OCCOCCOCCO,298.15,0.438218074,2.2311,1.00E-08,1.792881926,11721
CCc1ccccc1,OCCOCCOCCO,323.15,0.464677762,2.3854,1.00E-08,1.920722238,11722
CCc1ccccc1,OCCOCCOCCO,383.15,0.478572112,2.0722,1.00E-08,1.593627888,11723
CCc1ccccc1,OCCOCCOCCO,333.15,0.471038562,2.3303,1.00E-08,1.859261438,11724
CCc1ccccc1,OCCOCCOCCO,343.15,0.475464338,2.2752,1.00E-08,1.799735662,11725
CCc1ccccc1,OCCOCCOCCO,353.15,0.478216949,2.2088,1.00E-08,1.730583051,11726
CCc1ccccc1,OCCOCCOCCO,363.15,0.479524277,2.1655,1.00E-08,1.685975723,11727
CCc1ccccc1,OCCOCCOCCO,373.15,0.47958492,2.1271,1.00E-08,1.64751508,11728
CCc1ccccc1,OCCOCCOCCO,393.15,0.476637145,2.0439,1.00E-08,1.567262855,11729
CCc1ccccc1,OCCOCCOCCO,333.2,0.471065271,2.1552,1.00E-08,1.684134729,11730
CCC1CCCCC1,OCCOCCOCCO,298.15,2.024922062,4.2062,1.00E-08,2.181277938,11731
CCBr,CC(=O)OCc1ccccc1,298.15,-0.129713626,0.0198,1.00E-08,0.149513626,11732
C=CC(=C)C,COc1ccccc1,293.15,0.110883813,0.4318,1.00E-08,0.320916187,11733
C=CC(=C)C,COc1ccccc1,298.15,0.107713351,0.4253,1.00E-08,0.317586649,11734
C=CCCC,N#CCCCCCCCCCCC#N,373.75,0.058501755,0.86,1.00E-08,0.801498245,11735
C=CCCC,N#CCCCCCCCCCCC#N,358.55,0.075732248,0.91,1.00E-08,0.834267752,11736
C=CCCC,N#CCCCCCCCCCCC#N,344.1,0.093495732,0.93,1.00E-08,0.836504268,11737
CCCCCC,CCCCCC(S)S,314.85,0.567591703,1.38,1.00E-08,0.812408297,11738
C=CCCCC,CCCCCC(S)S,314.85,0.191998232,1.04,1.00E-08,0.848001768,11739
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,302.9,-0.06909689,-0.0726,1.00E-08,-0.00350311,11740
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,313.1,-0.079626564,-0.0513,1.00E-08,0.028326564,11741
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,343.15,-0.107742558,-0.1863,1.00E-08,-0.078557442,11742
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,323.15,-0.089498635,-0.1508,1.00E-08,-0.061301365,11743
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,373.15,-0.131926111,-0.2107,1.00E-08,-0.078773889,11744
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,333.15,-0.098846842,-0.1744,1.00E-08,-0.075553158,11745
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,324.9,-0.091168165,-0.0943,1.00E-08,-0.003131835,11746
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,324,-0.090311354,-0.1054,1.00E-08,-0.015088646,11747
CCOC(C)=O,CCCCOP(=O)(OCCCC)OCCCC,343.7,-0.108219117,-0.0726,1.00E-08,0.035619117,11748
CCCC(=O)OCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.35,0.324830515,0.1756,1.00E-08,-0.149230515,11749
CCCC(=O)OCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,373.45,0.250291807,0.1501,1.00E-08,-0.100191807,11750
CCCC(=O)OCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,393.35,0.185443874,0.0917,1.00E-08,-0.093743874,11751
CCOCC,Cc1ccccc1,303.2,-0.175032076,0.1133,1.00E-08,0.288332076,11752
CCOCC,Cc1ccccc1,303.16,-0.175085597,0.1098,1.00E-08,0.284885597,11753
CCOCC,Cc1ccccc1,313.2,-0.162231577,0.2151,1.00E-08,0.377331577,11754
CCOCC,Cc1ccccc1,293.15,-0.189105566,0.01,1.00E-08,0.199105566,11755
CCOCC,Cc1ccccc1,313.15,-0.16229281,0.0198,1.00E-08,0.18209281,11756
CCOCC,Cc1ccccc1,298.15,-0.181943622,0.01,1.00E-08,0.191943622,11757
CO,CCCCCO,323.5,0.339894621,0.1222,1.00E-08,-0.217694621,11758
CO,CCCCCO,303.5,0.364757262,0.1398,1.00E-08,-0.224957262,11759
CO,CCCCCO,313.2,0.352654168,0.1133,1.00E-08,-0.239354168,11760
CO,CCCCCO,323.42,0.339993302,0.1231,1.00E-08,-0.216893302,11761
CO,CCCCCO,303.43,0.364844859,0.1424,1.00E-08,-0.222444859,11762
CO,CCCCCO,308.15,0.358946075,0.2151,1.00E-08,-0.143846075,11763
CO,CCCCCO,328.15,0.334171244,0.1823,1.00E-08,-0.151871244,11764
CO,CCCCCO,318.15,0.346508924,0.3001,1.00E-08,-0.046408924,11765
ClCCl,CCCCCO,323.5,-0.204746461,0.5766,1.00E-08,0.781346461,11766
ClCCl,CCCCCO,313.2,-0.22122392,0.5653,1.00E-08,0.78652392,11767
ClCCl,CCCCCO,303.5,-0.239176682,0.5988,1.00E-08,0.837976682,11768
ClCCl,CCCCCO,328.2,-0.197998541,0.5878,1.00E-08,0.785798541,11769
ClCCl,CCCCCO,318.2,-0.212919194,0.6098,1.00E-08,0.822719194,11770
ClCCl,CCCCCO,308.15,-0.230249835,0.7372,1.00E-08,0.967449835,11771
ClCCl,CCCCCO,298.15,-0.250242832,0.802,1.00E-08,1.052242832,11772
ClC(Cl)(Cl)Cl,CCO,298.2,2.130543946,1.6371,1.00E-08,-0.493443946,11773
ClC(Cl)(Cl)Cl,CCO,298.15,2.130805117,1.6371,1.00E-08,-0.493705117,11774
ClC(Cl)(Cl)Cl,CCO,333.2,1.951526013,1.3987,1.00E-08,-0.552826013,11775
ClC(Cl)(Cl)Cl,CCO,313.2,2.052789072,1.4884,1.00E-08,-0.564389072,11776
ClCCl,CCO,298.2,-0.101137899,0.9163,1.00E-08,1.017437899,11777
ClCCl,CCO,298.15,-0.10132062,0.9163,1.00E-08,1.01762062,11778
ClCCl,CCO,303.15,-0.083666334,0.8286,1.00E-08,0.912266334,11779
ClCCl,CCO,313.15,-0.051844047,0.8329,1.00E-08,0.884744047,11780
ClCCl,CCO,343.15,0.020955917,0.7793,1.00E-08,0.758344083,11781
ClCCl,CCO,333.15,-3.75E-05,0.8198,1.00E-08,0.8198375,11782
CCC(C)CCC(C)C,CCBr,298.15,0.843950529,0.6206,1.00E-08,-0.223350529,11783
CCC1CCCCC1,Brc1ccccc1,298.15,0.586072836,0.7608,1.00E-08,0.174727164,11784
CCCC(C)C,C1COCCO1,298.15,1.486666845,1.6993,1.00E-08,0.212633155,11785
CCCC(C)C,C1COCCO1,298.2,1.486469584,1.8871,1.00E-08,0.400630416,11786
Cc1ccccc1,CCCCCCCCC#N,298.15,-0.124002863,-0.1744,1.00E-08,-0.050397137,11787
CCSSCC,C1CCCCC1,298.15,0.477295904,0.8065,1.00E-08,0.329204096,11788
ClC(Cl)(Cl)Cl,O=S1(=O)CCCC1,333.74,2.183420203,1.5182,1.00E-08,-0.665220203,11789
ClC(Cl)(Cl)Cl,O=S1(=O)CCCC1,317.9,2.242499521,1.5224,1.00E-08,-0.720099521,11790
ClC(Cl)(Cl)Cl,O=S1(=O)CCCC1,303.28,2.290739074,1.5265,1.00E-08,-0.764239074,11791
ClC(Cl)(Cl)Cl,O=S1(=O)CCCC1,303.3,2.290678296,1.5261,1.00E-08,-0.764578296,11792
ClC(Cl)(Cl)Cl,O=S1(=O)CCCC1,333.7,2.183576261,1.5173,1.00E-08,-0.666276261,11793
c1ccoc1,O=S1(=O)CCCC1,317.9,-0.243705884,0.8879,1.00E-08,1.131605884,11794
CCC1CCCCC1,CC(=O)O,298.15,5.845716648,3.1197,1.00E-08,-2.726016648,11795
C1CCCCC1,O=C1CCCO1,298.15,2.218706056,3.0402,1.00E-08,0.821493944,11796
CO,N#CCCOC(O)C(C(O)OCCC#N)(C(O)OCCC#N)C(O)OCCC#N,393.15,-0.785353929,-0.1985,1.00E-08,0.586853929,11797
ClCCCl,N#CCCCCCCCCC#N,393.15,-0.395714114,0.8242,1.00E-08,1.219914114,11798
CCO,N#CCCCCCCCCC#N,393.15,0.147991355,0.2151,1.00E-08,0.067108645,11799
CC(C)=O,CCCCCCCCCCCCCCCCCCO,333.15,-0.125123024,-3.99,1.00E-08,-3.864876976,11800
CC(C)=O,CCCCCCCCCCCCCCCCCCO,353.15,-0.165103334,-4.0984,1.00E-08,-3.933296666,11801
CC(C)=O,CCCCCCCCCCCCCCCCCCO,338.15,-0.135622018,-4.023,1.00E-08,-3.887377982,11802
CC(C)=O,CCCCCCCCCCCCCCCCCCO,348.15,-0.155595193,-4.0745,1.00E-08,-3.918904807,11803
CC(C)=O,CCCCCCCCCCCCCCCCCCO,343.15,-0.14577356,-4.0513,1.00E-08,-3.90552644,11804
CCCCOC(C)=O,CCCCCCCCCCCCCCCCCCO,348.15,-0.011116735,-3.2416,1.00E-08,-3.230483265,11805
CCCCOC(C)=O,CCCCCCCCCCCCCCCCCCO,338.15,0.003776619,-3.0619,1.00E-08,-3.065676619,11806
CCCCOC(C)=O,CCCCCCCCCCCCCCCCCCO,343.15,-0.003832381,-3.1512,1.00E-08,-3.147367619,11807
CCCCOC(C)=O,CCCCCCCCCCCCCCCCCCO,353.15,-0.018094389,-3.3298,1.00E-08,-3.311705611,11808
CCCCOC(C)=O,CCCCCCCCCCCCCCCCCCO,333.15,0.011729419,-2.945,1.00E-08,-2.956729419,11809
CCOCC,CCCCCCCCCCCCCCCCCCO,343.15,-0.59735259,-3.8213,1.00E-08,-3.22394741,11810
CCOCC,CCCCCCCCCCCCCCCCCCO,353.15,-0.587360748,-3.9633,1.00E-08,-3.375939252,11811
CCOCC,CCCCCCCCCCCCCCCCCCO,338.15,-0.60269885,-3.7508,1.00E-08,-3.14810115,11812
CCOCC,CCCCCCCCCCCCCCCCCCO,348.15,-0.592243713,-3.8922,1.00E-08,-3.299956287,11813
CCOCC,CCCCCCCCCCCCCCCCCCO,333.15,-0.608294576,-3.6613,1.00E-08,-3.053005424,11814
C#CCCCCC,OCCOCCO,348.2,1.191662758,3.0364,1.00E-08,1.844737242,11815
C#CCCCCC,OCCOCCO,333.2,1.211582027,3.0091,1.00E-08,1.797517973,11816
C#CCCCCC,OCCOCCO,363.2,1.168863136,2.9622,1.00E-08,1.793336864,11817
C#CCCCCC,OCCOCCO,298.15,1.240964599,2.9653,1.00E-08,1.724335401,11818
Brc1ccccc1,COCCO,298,0.304223963,1.2528,1.00E-08,0.948576037,11819
CCCC(C)CC,CCCCCCCCCCCCCCCCO,326.35,0.08585995,0.5573,1.00E-08,0.47144005,11820
CCCC(C)CC,CCCCCCCCCCCCCCCCO,347.25,0.054751947,0.483,1.00E-08,0.428248053,11821
CCCC(C)CC,CCCCCCCCCCCCCCCCO,367.05,0.028389339,0.4517,1.00E-08,0.423310661,11822
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,298.15,-0.236728574,-0.0101,1.00E-08,0.226628574,11823
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,398.15,-0.265139943,-0.12,1.00E-08,0.145139943,11824
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,348.15,-0.252713566,-0.1,1.00E-08,0.152713566,11825
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,373.15,-0.259301526,-0.11,1.00E-08,0.149301526,11826
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,323.15,-0.245244322,-0.076,1.00E-08,0.169244322,11827
CCCCCC,CC1CCS(=O)(=O)C1,313.15,2.752531355,3.174,1.00E-08,0.421468645,11828
CCCCCC,CC1CCS(=O)(=O)C1,298.15,2.872932548,3.3911,1.00E-08,0.518167452,11829
CCCCCC,CC1CCS(=O)(=O)C1,333.15,2.597398476,3.1176,1.00E-08,0.520201524,11830
CCCCCCCCC,OCCO,333.15,7.061778868,6.7912,1.00E-08,-0.270578868,11831
CCCCCCCCC,OCCO,323,7.247418849,6.9403,1.00E-08,-0.307118849,11832
CCCCCCCCC,OCCO,333,7.064493725,6.7723,1.00E-08,-0.292193725,11833
CCCCCCCCC,OCCO,298,7.720393155,7.4784,1.00E-08,-0.241993155,11834
CCCCCCCCC,OCCO,313,7.434037745,7.1951,1.00E-08,-0.238937745,11835
CCCCCCC,O=C(O)CCCCCCCCC(=O)O,416.15,2.047718494,1.6752,1.00E-08,-0.372518494,11836
CC(C)CC(C)(C)C,OCCO,298.15,6.385446534,7.0458,1.00E-08,0.660353466,11837
ClC(Cl)(Cl)Cl,O=C(O)CCCCCCCCC(=O)O,416.15,1.213992523,0.8372,1.00E-08,-0.376792523,11838
ClCCl,CC[N+](=O)[O-],293.2,-0.12470635,-0.0834,1.00E-08,0.04130635,11839
ClCCl,CC[N+](=O)[O-],298.15,-0.11478589,-0.0834,1.00E-08,0.03138589,11840
C=CCCCCC,CC(O)CO,290.15,3.703032447,4.3095,1.00E-08,0.606467553,11841
COC(C)=O,CCCCCC(O)O,354.15,-0.154245849,1.09,1.00E-08,1.244245849,11842
COC(C)=O,CCCCCC(O)O,343.4,-0.159756012,1.16,1.00E-08,1.319756012,11843
COC(C)=O,CCCCCC(O)O,333.85,-0.165215098,1.22,1.00E-08,1.385215098,11844
CCCCC(C)C,CC#N,298.15,4.033502827,3.3945,1.00E-08,-0.639002827,11845
CCCCC=O,CCCCCCCCCC(=O)CCCCCCCCC,353.65,-0.151727024,0.0237,1.00E-08,0.175427024,11846
CCCCC=O,CCCCCCCCCC(=O)CCCCCCCCC,343.25,-0.137527812,0.0431,1.00E-08,0.180627812,11847
CCCCC=O,CCCCCCCCCC(=O)CCCCCCCCC,363.25,-0.164044312,0.009,1.00E-08,0.173044312,11848
C[N+](=O)[O-],CN(C)C=O,298.2,-0.481325639,-0.5798,1.00E-08,-0.098474361,11849
C1CCCCC1,CCCCCO,323.5,1.063434885,1.16,1.00E-08,0.096565115,11850
C1CCCCC1,CCCCCO,303.5,1.135300239,1.1848,1.00E-08,0.049499761,11851
C1CCCCC1,CCCCCO,313.2,1.099866244,1.1939,1.00E-08,0.094033756,11852
C1CCCCC1,CCCCCO,318.2,1.082027479,1.2556,1.00E-08,0.173572521,11853
C1CCCCC1,CCCCCO,328.2,1.047219142,1.1878,1.00E-08,0.140580858,11854
C1CCCCC1,CCCCCO,308.2,1.117995016,1.2296,1.00E-08,0.111604984,11855
C1CCCCC1,CCCCCO,328.15,1.047390306,1.247,1.00E-08,0.199609694,11856
C1CCCCC1,CCCCCO,318.15,1.082204431,1.1725,1.00E-08,0.090295569,11857
C1CCCCC1,CCCCCO,308.15,1.118177768,1.2326,1.00E-08,0.114422232,11858
ClCCl,ClC(Cl)Cl,308.2,0.1196733,0.0583,1.00E-08,-0.0613733,11859
ClCCl,ClC(Cl)Cl,298.2,0.126671366,0.2311,1.00E-08,0.104428634,11860
ClCCl,ClC(Cl)Cl,298.15,0.126707549,0.2311,1.00E-08,0.104392451,11861
C1CCCC1,CCO,313.15,2.138271848,1.9169,1.00E-08,-0.221371848,11862
C1CCCC1,CCO,313.2,2.137973895,1.9169,1.00E-08,-0.221073895,11863
ClC(Cl)Cl,CCCCOCCOCCOCCOCCCC,323.15,-2.065180004,-1.6246,1.00E-08,0.440580004,11864
ClC(Cl)Cl,CCCCOCCOCCOCCOCCCC,343.15,-1.856428097,-1.4567,1.00E-08,0.399728097,11865
ClC(Cl)Cl,CCCCOCCOCCOCCOCCCC,303.15,-2.31803487,-1.8579,1.00E-08,0.46013487,11866
CC(C)CC(C)C,CCCCCCCCC,298.15,-0.015297828,0.0488,1.00E-08,0.064097828,11867
CC(C)CC(C)C,CCCCCCCCC,298.2,-0.015298639,0.0392,1.00E-08,0.054498639,11868
CCCC(C)C,CCCCCCCCC,298.15,-0.057165754,0.0296,1.00E-08,0.086765754,11869
CCCC(C)C,CCCCCCCCC,298.2,-0.057166062,0,1.00E-08,0.057166062,11870
CCCCCC,C1COCCO1,298.15,1.581255945,1.7011,1.00E-08,0.119844055,11871
CCCCCC,C1COCCO1,298.2,1.58103846,1.9021,1.00E-08,0.32106154,11872
CCO,FC(F)(Cl)C(F)(Cl)Cl,308.15,2.822171784,3.4751,1.00E-08,0.652928216,11873
CCOC(C)(C)C,CCNC=O,303.15,1.526724819,1.8469,1.00E-08,0.320175181,11874
CCOC(C)(C)C,CCNC=O,318.15,1.480509185,1.8278,1.00E-08,0.347290815,11875
CCOC(C)(C)C,CCNC=O,333.15,1.434089802,1.8213,1.00E-08,0.387210198,11876
CCCCCCCC,CCNC=O,318.15,3.759657779,3.2149,1.00E-08,-0.544757779,11877
CCCCCCCC,CCNC=O,333.15,3.604031375,3.1311,1.00E-08,-0.472931375,11878
CCCCCCCC,CCNC=O,303.15,3.921574346,3.3214,1.00E-08,-0.600174346,11879
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.291698889,-0.0619,1.00E-08,0.229798889,11880
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,303.15,-0.299265417,-0.0629,1.00E-08,0.236365417,11881
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,313.15,-0.296379408,-0.0651,1.00E-08,0.231279408,11882
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,323.15,-0.293875593,-0.0608,1.00E-08,0.233075593,11883
C=CCCCCC,N#CCCCCC#N,293.15,2.826261973,3.2921,1.00E-08,0.465838027,11884
C=CCCCCC,N#CCCCCC#N,303.15,2.723100187,3.2068,1.00E-08,0.483699813,11885
C=CCCCCC,N#CCCCCC#N,298.15,2.774170082,3.2504,1.00E-08,0.476229918,11886
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.923493835,-0.8675,1.00E-08,0.055993835,11887
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.870153687,-0.7985,1.00E-08,0.071653687,11888
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.822086241,-0.755,1.00E-08,0.067086241,11889
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,333.15,-0.778879617,-0.7133,1.00E-08,0.065579617,11890
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,323.15,-0.822314522,-0.7593,1.00E-08,0.063014522,11891
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,313.15,-0.870406719,-0.8097,1.00E-08,0.060706719,11892
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,303.15,-0.923774942,-0.858,1.00E-08,0.065774942,11893
C=COC(C)=O,CCNC(C)=O,333.15,0.448910995,0.9322,1.00E-08,0.483289005,11894
C=COC(C)=O,CCNC(C)=O,323.15,0.468102333,0.9478,1.00E-08,0.479697667,11895
C=COC(C)=O,CCNC(C)=O,303.15,0.510216825,0.9708,1.00E-08,0.460583175,11896
C=COC(C)=O,CCNC(C)=O,313.15,0.488508535,0.9555,1.00E-08,0.466991465,11897
C1=CCCCC1,N#CCCCC#N,323.15,2.747345421,2.6174,1.00E-08,-0.129945421,11898
C1=CCCCC1,N#CCCCC#N,303.15,2.975425942,2.76,1.00E-08,-0.215425942,11899
C1=CCCCC1,N#CCCCC#N,333.15,2.641643703,2.5572,1.00E-08,-0.084443703,11900
C1=CCCCC1,N#CCCCC#N,313.15,2.858510466,2.681,1.00E-08,-0.177510466,11901
CCCCCCCC,CCCC(C)=O,298.15,1.073815747,1.3083,1.00E-08,0.234484253,11902
C1CCOC1,NC=O,298.15,3.297170094,1.6882,1.00E-08,-1.608970094,11903
CC(C)C,CCCC(C)O,250.01,0.946771503,1.2975,1.00E-08,0.350728497,11904
CC(C)C,CCCC(C)O,269.96,0.880145263,1.2837,1.00E-08,0.403554737,11905
CC(C)C,CCCC(C)O,310,0.759242566,1.1939,1.00E-08,0.434657434,11906
CC(C)C,CCCC(C)O,330,0.705215015,1.1314,1.00E-08,0.426184985,11907
CC(C)C,CCCC(C)O,290,0.817484933,1.2499,1.00E-08,0.432415067,11908
C/C=C/C,Cc1cccc(C)c1,270.1,-0.015129417,0.3293,1.00E-08,0.344429417,11909
C/C=C/C,Cc1cccc(C)c1,289.99,-0.018110456,0.3221,1.00E-08,0.340210456,11910
C/C=C/C,Cc1cccc(C)c1,309.84,-0.020592681,0.3148,1.00E-08,0.335392681,11911
C/C=C/C,Cc1cccc(C)c1,329.99,-0.022713299,0.3001,1.00E-08,0.322813299,11912
CCCCCCl,NCCCCCCCCCCN,353.22,0.123115902,0.8042,1.00E-08,0.681084098,11913
CCCCCCl,NCCCCCCCCCCN,348.15,0.128459305,0.8883,1.00E-08,0.759840695,11914
CCCCCCl,NCCCCCCCCCCN,338.2,0.139495585,1.0784,1.00E-08,0.938904415,11915
ClC(Cl)(Cl)Cl,NCCCCCCCCN,343.15,0.442242809,0.4114,1.00E-08,-0.030842809,11916
ClC(Cl)(Cl)Cl,NCCCCCCCCN,338.15,0.450659752,0.508,1.00E-08,0.057340248,11917
ClC(Cl)(Cl)Cl,NCCCCCCCCN,328.15,0.467911493,0.7251,1.00E-08,0.257188507,11918
ClC(Cl)(Cl)Cl,NCCCCCCCCN,348.15,0.433965033,0.3177,1.00E-08,-0.116265033,11919
ClCCl,NCCCCCCCCN,328.15,-1.204884816,-0.4201,1.00E-08,0.784784816,11920
ClCCl,NCCCCCCCCN,338.15,-1.148911276,-0.5942,1.00E-08,0.554711276,11921
ClCCl,NCCCCCCCCN,343.15,-1.122615887,-0.6349,1.00E-08,0.487715887,11922
ClCCl,NCCCCCCCCN,348.15,-1.097374331,-0.6675,1.00E-08,0.429874331,11923
CCc1ccccc1,CCCCCCCC/C=C\CCCCCCCC(=O)O,358.28,-0.182682867,-0.0387,1.00E-08,0.143982867,11924
CCc1ccccc1,CCCCCCCC/C=C\CCCCCCCC(=O)O,348.29,-0.17275515,-0.009,1.00E-08,0.16375515,11925
CCc1ccccc1,CCCCCCCC/C=C\CCCCCCCC(=O)O,338.36,-0.162118589,0.0507,1.00E-08,0.212818589,11926
CCc1ccccc1,CCCCCCCC/C=C\CCCCCCCC(=O)O,348.36,-0.17282734,-0.0367,1.00E-08,0.13612734,11927
C=CCCCCC=C,CCCCOCCO,298.15,0.474686208,0.8329,1.00E-08,0.358213792,11928
C1CCOC1,CCCOC(C)=O,298.15,-0.051775207,-0.0834,1.00E-08,-0.031624793,11929
CC#N,CCCOC(C)=O,298.15,0.301225065,0.3365,1.00E-08,0.035274935,11930
CCCCCCC,CCCCCC(O)O,343.4,2.276107221,3.21,1.00E-08,0.933892779,11931
CCCCCCC,CCCCCC(O)O,333.85,2.342157895,3.22,1.00E-08,0.877842105,11932
CCCCCCCl,CCCCCCCCC(=O)CCCCCCCC,333.95,-0.263514396,-0.1625,1.00E-08,0.101014396,11933
